,Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Precipitation_Total
0,2019-01-01,92.775,78.94416666666662,63.166666666666664,50.275,57.659166666666664,50.275,75.53333333333333,51.387499999999996,28.925,8.625,3.1566666666666676,0.4166666666666667,0.0,29.702500000000022,0.0,0.0
1,2019-01-02,92.725,78.80083333333329,62.925,49.94166666666667,57.38666666666667,49.94166666666667,75.51666666666667,51.149999999999984,28.533333333333335,8.6,3.1175000000000015,0.39166666666666666,0.0,29.705000000000023,0.0,0.0
2,2019-01-03,92.66666666666667,78.66666666666664,62.71666666666667,49.608333333333334,57.10333333333334,49.608333333333334,75.3,50.87583333333332,28.2,8.55,3.0791666666666675,0.35,0.0,29.708333333333357,0.0,0.0
3,2019-01-04,92.61666666666666,78.51833333333329,62.525,49.36666666666667,56.875833333333325,49.36666666666667,75.20833333333333,50.728333333333325,27.908333333333335,8.5,3.039166666666668,0.325,0.0,29.710833333333362,0.0,0.0
4,2019-01-05,92.58333333333333,78.39416666666664,62.333333333333336,49.125,56.663333333333334,49.125,75.10833333333333,50.57,27.616666666666667,8.475,3.010833333333335,0.325,0.0,29.713333333333367,0.0,0.0
5,2019-01-07,92.5,78.10583333333331,61.86666666666667,48.46666666666667,56.09166666666667,48.46666666666667,75.09166666666667,50.00833333333333,26.841666666666665,8.558333333333334,3.0233333333333343,0.325,0.0,29.71833333333337,0.0,0.0
6,2019-01-08,92.425,77.9458333333333,61.641666666666666,48.175,55.830000000000005,48.175,74.90833333333333,49.76916666666666,26.5,8.566666666666666,3.0150000000000015,0.30833333333333335,0.0,29.72000000000004,0.0,0.0
7,2019-01-09,92.30833333333334,77.77583333333331,61.4,47.916666666666664,55.57083333333333,47.916666666666664,74.8,49.571666666666665,26.3,8.533333333333333,2.9858333333333347,0.26666666666666666,0.0,29.721666666666707,0.0,0.0
8,2019-01-10,92.21666666666667,77.6258333333333,61.19166666666667,47.625,55.28999999999999,47.625,74.575,49.30083333333332,25.975,8.541666666666666,2.9650000000000016,0.24166666666666667,0.0,29.723333333333375,0.0,0.0
9,2019-01-11,92.13333333333334,77.48499999999996,61.0,47.325,55.01833333333333,47.325,74.325,49.039999999999985,25.708333333333332,8.533333333333333,2.946666666666668,0.21666666666666667,0.0,29.725000000000044,0.0,0.0
10,2019-01-12,92.03333333333333,77.33083333333329,60.825,47.05,54.769999999999996,47.05,74.18333333333334,48.834999999999994,25.491666666666667,8.533333333333333,2.9350000000000014,0.2,0.0,29.726666666666713,0.0,0.0
11,2019-01-17,91.45,76.49666666666664,60.38333333333333,46.325,53.59416666666666,46.325,73.85833333333333,48.15416666666666,24.941666666666666,8.616666666666667,2.9200000000000013,0.175,0.0,29.735833333333378,0.0,0.0
12,2019-01-18,91.34166666666667,76.36416666666665,60.266666666666666,46.1,53.365,46.1,73.45833333333333,47.964166666666664,24.783333333333335,8.616666666666667,2.9266666666666676,0.175,0.0,29.73833333333338,0.0,0.0
13,2019-01-19,91.225,76.22916666666666,60.083333333333336,45.88333333333333,53.1425,45.88333333333333,73.275,47.82333333333334,24.683333333333334,8.575,2.9225000000000008,0.175,0.0,29.740833333333377,0.0,0.0
14,2019-01-21,91.14166666666667,76.04916666666665,60.358333333333334,46.0,52.70666666666667,46.0,72.9,47.29666666666667,24.5,8.508333333333333,2.8983333333333348,0.175,0.0,29.743333333333375,0.0,0.0
15,2019-01-22,91.04166666666667,75.91749999999999,60.175,45.75833333333333,52.47500000000001,45.75833333333333,72.8,47.069166666666675,24.233333333333334,8.525,2.886666666666668,0.15,0.0,29.744166666666707,0.0,0.0
16,2019-01-23,90.89166666666667,75.75333333333332,59.983333333333334,45.516666666666666,52.235000000000014,45.516666666666666,72.7,46.89083333333334,24.125,8.516666666666667,2.8700000000000006,0.15,0.0,29.745833333333376,0.0,0.0
17,2019-01-24,90.74166666666666,75.57166666666666,59.75833333333333,45.25,51.962500000000006,45.25,72.55,46.70916666666667,23.958333333333332,8.533333333333333,2.8808333333333342,0.15,0.0,29.747500000000045,0.0,0.0
18,2019-01-25,90.53333333333333,75.35916666666664,59.55,44.95,51.66166666666667,44.95,72.4,46.53416666666667,23.816666666666666,8.575,2.909166666666668,0.15,0.0,29.750000000000046,0.0,0.0
19,2019-01-29,89.65,74.49833333333332,58.708333333333336,43.75,50.4525,43.75,71.39166666666667,45.8125,23.4,8.766666666666667,3.0525000000000007,0.15,0.0,29.761666666666716,0.0,0.0
20,2019-01-30,89.49166666666666,74.32083333333331,59.108333333333334,44.016666666666666,50.167500000000004,44.016666666666666,71.13333333333334,45.634166666666665,23.566666666666666,8.791666666666666,3.0683333333333342,0.15,0.0,29.76333333333339,0.0,0.0
21,2019-01-31,89.33333333333333,74.14666666666666,58.86666666666667,43.766666666666666,49.88833333333334,43.766666666666666,70.90833333333333,45.4425,23.375,8.75,3.080000000000001,0.15,0.0,29.765000000000057,0.0,0.0
22,2019-02-01,89.14166666666667,73.92249999999999,58.641666666666666,43.5,49.62833333333334,43.5,70.775,45.355000000000004,23.283333333333335,8.783333333333333,3.1041666666666674,0.15,0.0,29.766666666666723,0.0,0.0
23,2019-02-02,88.96666666666667,73.74,58.416666666666664,43.233333333333334,49.35416666666667,43.233333333333334,70.63333333333334,45.163333333333334,23.175,8.816666666666666,3.1333333333333337,0.15,0.0,29.767500000000055,0.0,0.0
24,2019-02-04,88.64166666666667,73.43166666666666,58.19166666666667,42.875,49.05833333333335,42.875,70.425,45.10749999999999,23.233333333333334,8.883333333333333,3.200833333333334,0.16666666666666666,0.0,29.77083333333339,0.0,0.0
25,2019-02-06,88.39166666666667,73.1883333333333,58.016666666666666,42.516666666666666,48.734166666666674,42.516666666666666,70.14166666666667,44.92583333333333,23.208333333333332,8.925,3.24,0.16666666666666666,0.0,29.77333333333339,0.0,0.0
26,2019-02-12,87.25,72.06916666666666,56.78333333333333,40.95,47.106666666666676,40.95,68.75,43.970000000000006,22.75,9.175,3.4266666666666667,0.16666666666666666,0.0,29.783333333333395,0.0,0.0
