,Date,Temp_Max,Temp_Avg,Temp_Min,Dew_Max,Dew_Avg,Dew_Min,Humid_Max,Humid_Avg,Humid_Min,Wind_Max,Wind_Avg,Wind_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Precipitation_Total
0,2019-01-02,86.17619047619047,78.7038095238094,69.84285714285714,63.49523809523809,66.67428571428562,63.49523809523809,89.22857142857143,70.45904761904755,52.628571428571426,7.109523809523809,4.4385714285714215,2.2,0.0,0.0,0.0,0.0
1,2019-01-03,85.99047619047619,78.51238095238082,69.64285714285714,63.37619047619047,66.54809523809513,63.37619047619047,89.31904761904762,70.58285714285708,52.766666666666666,7.109523809523809,4.429047619047612,2.1857142857142855,0.0,0.0,0.0,0.0
2,2019-01-04,85.82857142857142,78.32666666666654,69.43333333333334,63.22380952380952,66.39190476190467,63.22380952380952,89.41904761904762,70.65095238095232,52.76190476190476,7.085714285714285,4.413333333333327,2.1904761904761907,0.0,0.0,0.0,0.0
3,2019-01-05,85.66190476190476,78.15285714285702,69.26666666666667,63.095238095238095,66.24428571428561,63.095238095238095,89.41904761904762,70.68809523809517,52.82380952380952,7.09047619047619,4.40619047619047,2.1809523809523808,0.0,0.0,0.0,0.0
4,2019-01-07,85.31904761904762,77.82904761904747,68.96666666666667,62.885714285714286,65.99285714285703,62.885714285714286,89.4095238095238,70.80809523809518,53.023809523809526,7.104761904761904,4.409999999999992,2.1952380952380954,0.0,0.0,0.0,0.0
5,2019-01-08,85.1047619047619,77.61857142857129,68.77142857142857,62.8,65.89285714285704,62.8,89.6047619047619,70.99857142857135,53.2,7.071428571428571,4.374285714285707,2.1809523809523808,0.0,0.0,0.0,0.0
6,2019-01-09,84.89047619047619,77.39571428571413,68.53333333333333,62.74761904761905,65.80809523809513,62.74761904761905,89.88571428571429,71.21761904761897,53.38095238095238,7.038095238095238,4.333809523809516,2.142857142857143,0.0,0.0,0.0,0.0
7,2019-01-10,84.6952380952381,77.202857142857,68.31904761904762,62.680952380952384,65.7257142857142,62.680952380952384,90.16666666666667,71.3814285714285,53.50476190476191,6.9904761904761905,4.292857142857136,2.1142857142857143,0.0,0.0,0.0,0.0
8,2019-01-11,84.51904761904763,76.97571428571415,68.03333333333333,62.6,65.6557142857142,62.6,90.52857142857142,71.61619047619041,53.576190476190476,6.9523809523809526,4.241904761904754,2.057142857142857,0.0,0.0,0.0,0.0
9,2019-01-12,84.33809523809524,76.79238095238081,67.83809523809524,62.53809523809524,65.57952380952372,62.53809523809524,90.77619047619048,71.78619047619041,53.72857142857143,6.9,4.204761904761898,2.0476190476190474,0.0,0.0,0.0,0.0
10,2019-01-14,83.97619047619048,76.42047619047605,67.48571428571428,62.31428571428572,65.35999999999991,62.31428571428572,91.0904761904762,72.04809523809517,53.92857142857143,6.8428571428571425,4.1780952380952305,2.057142857142857,0.0,0.0,0.0,0.0
11,2019-01-15,83.8047619047619,76.23238095238081,67.29523809523809,62.214285714285715,65.23380952380943,62.214285714285715,91.03809523809524,72.12999999999994,54.01428571428571,6.852380952380952,4.17666666666666,2.0619047619047617,0.0,0.0,0.0,0.0
12,2019-01-16,83.60952380952381,76.02619047619034,67.07619047619048,62.10952380952381,65.10666666666657,62.10952380952381,91.1952380952381,72.26428571428565,54.095238095238095,6.847619047619047,4.164761904761898,2.052380952380952,0.0,0.0,0.0,0.0
13,2019-01-17,83.4095238095238,75.80476190476176,66.84285714285714,62.0,65.00666666666658,62.0,91.4047619047619,72.46190476190469,54.21904761904762,6.819047619047619,4.149523809523802,2.0476190476190474,0.0,0.0,0.0,0.0
14,2019-01-18,83.2,75.60238095238081,66.63809523809523,61.93809523809524,64.91952380952371,61.93809523809524,91.6,72.62761904761898,54.38095238095238,6.804761904761905,4.145714285714278,2.0476190476190474,0.0,0.0,0.0,0.0
15,2019-01-19,83.03333333333333,75.40619047619033,66.41428571428571,61.82380952380952,64.8157142857142,61.82380952380952,91.84285714285714,72.79904761904754,54.49523809523809,6.761904761904762,4.106666666666659,2.019047619047619,0.0,0.0,0.0,0.0
16,2019-01-21,82.73809523809524,75.0785714285713,66.03809523809524,61.67619047619048,64.66571428571419,61.67619047619048,92.26190476190476,73.11809523809517,54.642857142857146,6.761904761904762,4.086190476190469,1.9857142857142858,0.0,0.0,0.0,0.0
17,2019-01-22,82.6047619047619,74.9538095238094,65.9095238095238,61.6,64.555238095238,61.6,92.24761904761905,73.14476190476184,54.75714285714286,6.742857142857143,4.066190476190469,1.9666666666666666,0.0,0.0,0.0,0.0
18,2019-01-23,82.46666666666667,74.80523809523795,65.76666666666667,61.48095238095238,64.43761904761895,61.48095238095238,92.24761904761905,73.2257142857142,54.82380952380952,6.738095238095238,4.052857142857136,1.9428571428571428,0.0,0.0,0.0,0.0
19,2019-01-24,82.32857142857142,74.66666666666654,65.63809523809523,61.352380952380955,64.31333333333325,61.352380952380955,92.24761904761905,73.26380952380946,54.976190476190474,6.719047619047619,4.029999999999993,1.9190476190476191,0.0,0.0,0.0,0.0
20,2019-01-25,82.2,74.53095238095226,65.5047619047619,61.21904761904762,64.16571428571419,61.21904761904762,92.24761904761905,73.22333333333326,54.871428571428574,6.738095238095238,4.0323809523809455,1.9,0.0,0.0,0.0,0.0
21,2019-01-26,82.05238095238096,74.36619047619035,65.34285714285714,61.03809523809524,63.97190476190467,61.03809523809524,92.24761904761905,73.1461904761904,54.642857142857146,6.738095238095238,4.0395238095238035,1.9142857142857144,0.0,0.0,0.0,0.0
22,2019-01-28,81.75238095238095,74.03809523809511,64.95714285714286,60.661904761904765,63.594285714285625,60.661904761904765,92.24761904761905,73.00904761904755,54.352380952380955,6.728571428571429,4.014285714285709,1.880952380952381,0.0,0.0,0.0,0.0
23,2019-01-29,81.58571428571429,73.86571428571416,64.75714285714285,60.48095238095238,63.40238095238087,60.48095238095238,92.24761904761905,72.95333333333326,54.304761904761904,6.714285714285714,4.00619047619047,1.8666666666666667,0.0,0.0,0.0,0.0
24,2019-01-30,81.44761904761904,73.70476190476178,64.54761904761905,60.266666666666666,63.19333333333324,60.266666666666666,92.24761904761905,72.83666666666662,54.08095238095238,6.714285714285714,3.996666666666661,1.8666666666666667,0.0,0.0,0.0,0.0
25,2019-01-31,81.31428571428572,73.56571428571417,64.4095238095238,60.1,63.01333333333324,60.1,92.19047619047619,72.73047619047614,53.97142857142857,6.714285714285714,3.990952380952375,1.8666666666666667,0.0,0.0,0.0,0.0
26,2019-02-02,80.98571428571428,73.25476190476179,64.14285714285714,59.89523809523809,62.75666666666659,59.89523809523809,92.11428571428571,72.82523809523803,54.30952380952381,6.7,3.9980952380952326,1.8952380952380952,0.0,0.0,0.0,0.0
27,2019-02-04,80.62857142857143,72.86285714285702,63.766666666666666,59.642857142857146,62.47666666666659,59.642857142857146,92.11428571428571,73.05333333333328,54.647619047619045,6.6761904761904765,4.003809523809519,1.9190476190476191,0.0,0.0,0.0,0.0
28,2019-02-05,80.48571428571428,72.71999999999989,63.61904761904762,59.51428571428571,62.34809523809516,59.51428571428571,92.11428571428571,73.08190476190471,54.70952380952381,6.671428571428572,3.9942857142857098,1.9095238095238096,0.0,0.0,0.0,0.0
29,2019-02-06,80.39047619047619,72.62619047619036,63.51904761904762,59.41428571428571,62.24476190476182,59.41428571428571,92.11428571428571,73.05333333333328,54.62380952380953,6.671428571428572,4.000476190476186,1.9142857142857144,0.0,0.0,0.0,0.0
30,2019-02-07,80.28095238095239,72.53238095238083,63.42857142857143,59.32380952380952,62.1509523809523,59.32380952380952,92.11428571428571,73.0533333333333,54.62380952380953,6.719047619047619,4.042380952380947,1.9428571428571428,0.0,0.0,0.0,0.0
31,2019-02-08,80.18571428571428,72.43142857142846,63.2952380952381,59.13333333333333,61.96428571428563,59.13333333333333,92.11428571428571,72.85666666666664,54.32380952380952,6.723809523809524,4.048571428571424,1.9523809523809523,0.0,0.0,0.0,0.0
32,2019-02-09,80.0904761904762,72.30761904761894,63.13809523809524,58.95238095238095,61.79190476190468,58.95238095238095,92.11428571428571,72.73047619047617,54.04761904761905,6.766666666666667,4.070952380952376,1.9714285714285715,0.0,0.0,0.0,0.0
